,AnoLetivo,ID_Aluno,Genero,Tipo_Serie,Grup_Economic,Frequencia_aluno_Aula(%),Media_geral_notas_aluno,status_aluno,StudentAcademic_Performance_Status
1568,2020,3866,F,Grup B - anos finais,B,89,3,2,Reforço
1569,2020,2673,M,Grup A - anos iniciais,A,78,6,0,Aprovado
1570,2020,5311,F,Grup B - anos finais,A,76,9,0,Aprovado
1571,2020,3045,M,Grup A - anos iniciais,E,89,4,2,Reforço
1572,2020,4254,F,Grup B - anos finais,C,90,4,2,Reforço
1573,2020,4922,F,Grup B - anos finais,B,49,9,0,Aprovado
1574,2020,4479,F,Grup A - anos iniciais,A,89,2,2,Reforço
1575,2020,3034,M,Grup B - anos finais,D,98,7,0,Aprovado
1576,2020,3469,M,Grup A - anos iniciais,E,88,9,0,Aprovado
1577,2020,2069,M,Grup B - anos finais,C,57,7,0,Aprovado
1578,2020,2769,F,Grup A - anos iniciais,A,70,7,0,Aprovado
1579,2020,2829,M,Grup B - anos finais,A,97,3,2,Reforço
1580,2020,4502,M,Grup A - anos iniciais,E,54,6,0,Aprovado
1581,2020,3864,M,Grup B - anos finais,B,78,7,0,Aprovado
1582,2020,3952,F,Grup B - anos finais,E,78,2,2,Reforço
1583,2020,3131,M,Grup B - anos finais,A,67,2,2,Reforço
1584,2020,5410,F,Grup A - anos iniciais,D,99,7,0,Aprovado
1585,2020,3759,F,Grup A - anos iniciais,A,73,2,2,Reforço
1586,2020,4983,F,Grup A - anos iniciais,B,89,3,2,Reforço
1587,2020,3112,M,Grup B - anos finais,C,56,0,2,Reforço
1588,2020,3125,F,Grup A - anos iniciais,D,85,8,0,Aprovado
1589,2020,2339,M,Grup A - anos iniciais,C,92,1,2,Reforço
1590,2020,4349,M,Grup B - anos finais,B,86,10,0,Aprovado
1591,2020,3332,M,Grup B - anos finais,A,91,6,0,Aprovado
1592,2020,3218,F,Grup B - anos finais,C,75,7,0,Aprovado
1593,2020,3596,F,Grup B - anos finais,C,78,6,0,Aprovado
1594,2020,5180,F,Grup B - anos finais,C,95,6,0,Aprovado
1595,2020,3350,F,Grup B - anos finais,E,95,7,0,Aprovado
1596,2020,3931,F,Grup A - anos iniciais,D,79,4,2,Reforço
1597,2020,4028,M,Grup A - anos iniciais,D,81,0,2,Reforço
1598,2020,3584,F,Grup B - anos finais,D,92,6,0,Aprovado
1599,2020,4625,F,Grup B - anos finais,B,76,5,1,Aprovado parcialmente
1600,2020,3332,F,Grup B - anos finais,E,91,7,0,Aprovado
1601,2020,4301,F,Grup B - anos finais,E,89,2,2,Reforço
1602,2020,2737,F,Grup B - anos finais,B,29,2,2,Reforço
1603,2020,4664,F,Grup A - anos iniciais,C,60,8,0,Aprovado
1604,2020,5302,M,Grup A - anos iniciais,A,51,4,2,Reforço
1605,2020,4909,F,Grup A - anos iniciais,B,80,8,0,Aprovado
1606,2020,3318,F,Grup B - anos finais,A,55,3,2,Reforço
1607,2020,3086,M,Grup B - anos finais,B,34,8,0,Aprovado
1608,2020,4535,F,Grup A - anos iniciais,C,87,9,0,Aprovado
1609,2020,5298,F,Grup B - anos finais,A,65,4,2,Reforço
1610,2020,5133,M,Grup A - anos iniciais,E,76,6,0,Aprovado
1611,2020,4831,F,Grup B - anos finais,A,89,7,0,Aprovado
1612,2020,2010,F,Grup A - anos iniciais,C,79,5,1,Aprovado parcialmente
1613,2020,4818,F,Grup A - anos iniciais,E,89,2,2,Reforço
1614,2020,3933,F,Grup A - anos iniciais,E,78,7,0,Aprovado
1615,2020,2485,F,Grup B - anos finais,A,80,10,0,Aprovado
1616,2020,3940,F,Grup A - anos iniciais,A,76,5,1,Aprovado parcialmente
1617,2020,4728,F,Grup B - anos finais,A,93,10,0,Aprovado
1618,2020,3776,F,Grup A - anos iniciais,E,84,8,0,Aprovado
1619,2020,4066,M,Grup B - anos finais,C,95,5,1,Aprovado parcialmente
1620,2020,2811,M,Grup B - anos finais,D,89,0,2,Reforço
1621,2020,4079,F,Grup A - anos iniciais,C,65,9,0,Aprovado
1622,2020,3563,M,Grup A - anos iniciais,A,46,10,0,Aprovado
1623,2020,3829,F,Grup B - anos finais,B,46,6,0,Aprovado
1624,2020,2266,F,Grup B - anos finais,B,89,9,0,Aprovado
1625,2020,2741,F,Grup B - anos finais,A,78,8,0,Aprovado
1626,2020,4359,F,Grup B - anos finais,D,93,2,2,Reforço
1627,2020,3643,F,Grup A - anos iniciais,A,91,4,2,Reforço
1628,2020,3843,F,Grup A - anos iniciais,C,72,7,0,Aprovado
1629,2020,4473,F,Grup A - anos iniciais,C,94,8,0,Aprovado
1630,2020,3400,M,Grup A - anos iniciais,A,81,2,2,Reforço
1631,2020,2526,F,Grup B - anos finais,B,76,10,0,Aprovado
1632,2020,4860,F,Grup B - anos finais,E,89,9,0,Aprovado
1633,2020,5366,F,Grup A - anos iniciais,A,78,2,2,Reforço
1634,2020,4891,M,Grup A - anos iniciais,A,60,10,0,Aprovado
1635,2020,4090,M,Grup A - anos iniciais,B,93,10,0,Aprovado
1636,2020,3814,F,Grup A - anos iniciais,B,80,2,2,Reforço
1637,2020,2437,F,Grup A - anos iniciais,E,84,9,0,Aprovado
1638,2020,5461,F,Grup B - anos finais,A,82,8,0,Aprovado
1639,2020,4831,F,Grup A - anos iniciais,E,87,9,0,Aprovado
1640,2020,3660,F,Grup A - anos iniciais,C,78,7,0,Aprovado
1641,2020,4097,F,Grup B - anos finais,D,76,0,2,Reforço
1642,2020,2943,M,Grup A - anos iniciais,C,89,10,0,Aprovado
1643,2020,4449,M,Grup B - anos finais,C,94,8,0,Aprovado
1644,2020,4769,M,Grup A - anos iniciais,C,78,8,0,Aprovado
1645,2020,3196,M,Grup B - anos finais,C,92,2,2,Reforço
1646,2020,5484,F,Grup B - anos finais,A,78,6,0,Aprovado
1647,2020,4345,M,Grup A - anos iniciais,A,76,9,0,Aprovado
1648,2020,3057,M,Grup A - anos iniciais,B,91,6,0,Aprovado
1649,2020,3263,F,Grup B - anos finais,E,91,2,2,Reforço
1650,2020,2211,M,Grup B - anos finais,D,95,0,2,Reforço
1651,2020,2728,F,Grup A - anos iniciais,B,89,0,2,Reforço
1652,2020,2582,M,Grup A - anos iniciais,A,98,9,0,Aprovado
1653,2020,2737,M,Grup A - anos iniciais,A,88,0,2,Reforço
1654,2020,5124,F,Grup A - anos iniciais,E,95,2,2,Reforço
1655,2020,2049,M,Grup B - anos finais,E,95,9,0,Aprovado
1656,2020,2965,M,Grup B - anos finais,A,97,5,1,Aprovado parcialmente
1657,2020,3132,M,Grup B - anos finais,D,54,4,2,Reforço
1658,2020,2624,M,Grup B - anos finais,C,78,9,0,Aprovado
1659,2020,4145,F,Grup B - anos finais,B,80,4,2,Reforço
1660,2020,2352,M,Grup B - anos finais,A,87,5,1,Aprovado parcialmente
1661,2020,5108,M,Grup A - anos iniciais,B,78,0,2,Reforço
1662,2020,3169,F,Grup A - anos iniciais,C,73,5,1,Aprovado parcialmente
1663,2020,2348,M,Grup B - anos finais,B,89,2,2,Reforço
1664,2020,4853,F,Grup B - anos finais,B,79,10,0,Aprovado
1665,2020,2121,M,Grup A - anos iniciais,D,85,9,0,Aprovado
1666,2020,3361,M,Grup A - anos iniciais,E,92,7,0,Aprovado
1667,2020,4406,F,Grup B - anos finais,A,79,0,2,Reforço
1668,2020,5219,F,Grup B - anos finais,A,91,3,2,Reforço
1669,2020,4547,F,Grup B - anos finais,B,20,2,2,Reforço
1670,2020,2555,F,Grup B - anos finais,E,78,4,2,Reforço
1671,2020,4735,F,Grup B - anos finais,B,95,6,0,Aprovado
1672,2020,4793,F,Grup A - anos iniciais,A,89,2,2,Reforço
1673,2020,2956,F,Grup B - anos finais,D,93,6,0,Aprovado
1674,2020,2897,M,Grup B - anos finais,E,81,5,1,Aprovado parcialmente
1675,2020,4718,M,Grup B - anos finais,B,92,0,2,Reforço
1676,2020,3053,M,Grup B - anos finais,A,69,2,2,Reforço
1677,2020,4932,M,Grup A - anos iniciais,C,93,8,0,Aprovado
1678,2020,5416,F,Grup A - anos iniciais,A,80,6,0,Aprovado
1679,2020,2334,M,Grup B - anos finais,C,92,8,0,Aprovado
1680,2020,2773,F,Grup A - anos iniciais,E,82,6,0,Aprovado
1681,2020,2685,M,Grup A - anos iniciais,D,87,9,0,Aprovado
1682,2020,4737,M,Grup B - anos finais,D,78,9,0,Aprovado
1683,2020,4421,M,Grup A - anos iniciais,D,76,3,2,Reforço
1684,2020,3470,F,Grup A - anos iniciais,C,89,3,2,Reforço
1685,2020,2403,M,Grup B - anos finais,C,94,5,1,Aprovado parcialmente
1686,2020,3666,F,Grup A - anos iniciais,C,89,5,1,Aprovado parcialmente
1687,2020,2605,F,Grup A - anos iniciais,E,92,5,1,Aprovado parcialmente
1688,2020,4780,M,Grup A - anos iniciais,A,78,7,0,Aprovado
1689,2020,3371,M,Grup A - anos iniciais,A,76,5,1,Aprovado parcialmente
1690,2020,4243,M,Grup B - anos finais,E,91,2,2,Reforço
1691,2020,4972,M,Grup B - anos finais,C,94,4,2,Reforço
1692,2020,3916,M,Grup B - anos finais,D,95,8,0,Aprovado
1693,2020,4495,M,Grup B - anos finais,C,89,10,0,Aprovado
1694,2020,5030,M,Grup A - anos iniciais,A,98,2,2,Reforço
1695,2020,4563,F,Grup B - anos finais,B,88,4,2,Reforço
1696,2020,4051,M,Grup B - anos finais,C,95,10,0,Aprovado
1697,2020,4446,M,Grup B - anos finais,A,95,0,2,Reforço
1698,2020,2276,F,Grup B - anos finais,A,97,10,0,Aprovado
1699,2020,4575,M,Grup B - anos finais,B,54,9,0,Aprovado
1700,2020,4522,F,Grup A - anos iniciais,D,78,5,1,Aprovado parcialmente
1701,2020,3191,M,Grup B - anos finais,C,80,10,0,Aprovado
1702,2020,2447,F,Grup A - anos iniciais,D,87,9,0,Aprovado
1703,2020,3734,F,Grup A - anos iniciais,C,78,6,0,Aprovado
1704,2020,4169,M,Grup B - anos finais,B,73,2,2,Reforço
1705,2020,2963,F,Grup B - anos finais,E,89,7,0,Aprovado
1706,2020,3618,F,Grup A - anos iniciais,A,79,2,2,Reforço
1707,2020,2016,M,Grup B - anos finais,A,85,6,0,Aprovado
1708,2020,2263,M,Grup B - anos finais,C,92,7,0,Aprovado
1709,2020,3074,M,Grup B - anos finais,E,45,9,0,Aprovado
1710,2020,3739,F,Grup A - anos iniciais,D,91,6,0,Aprovado
1711,2020,5451,F,Grup B - anos finais,C,20,6,0,Aprovado
1712,2020,3796,F,Grup B - anos finais,C,78,8,0,Aprovado
1713,2020,4026,F,Grup A - anos iniciais,B,95,0,2,Reforço
1714,2020,3790,M,Grup A - anos iniciais,C,89,7,0,Aprovado
1715,2020,2908,F,Grup B - anos finais,D,93,8,0,Aprovado
1716,2020,4071,F,Grup A - anos iniciais,D,81,0,2,Reforço
1717,2020,3228,F,Grup B - anos finais,C,92,3,2,Reforço
1718,2020,4740,F,Grup B - anos finais,B,60,7,0,Aprovado
1719,2020,5336,F,Grup B - anos finais,B,93,4,2,Reforço
1720,2020,4820,M,Grup A - anos iniciais,B,80,6,0,Aprovado
1721,2020,4740,M,Grup B - anos finais,B,93,6,0,Aprovado
1722,2020,2464,F,Grup B - anos finais,D,82,6,0,Aprovado
1723,2020,4080,F,Grup B - anos finais,D,87,9,0,Aprovado
1724,2020,2305,M,Grup B - anos finais,E,78,2,2,Reforço
1725,2020,5295,M,Grup A - anos iniciais,A,76,5,1,Aprovado parcialmente
1726,2020,4856,M,Grup A - anos iniciais,B,89,5,1,Aprovado parcialmente
1727,2020,3734,F,Grup A - anos iniciais,A,94,9,0,Aprovado
1728,2020,3849,M,Grup A - anos iniciais,B,79,9,0,Aprovado
1729,2020,3730,M,Grup A - anos iniciais,E,92,6,0,Aprovado
1730,2020,3409,F,Grup B - anos finais,B,78,10,0,Aprovado
1731,2020,3100,F,Grup A - anos iniciais,E,76,3,2,Reforço
1732,2020,3925,F,Grup A - anos iniciais,E,91,9,0,Aprovado
1733,2020,4389,M,Grup B - anos finais,C,40,9,0,Aprovado
1734,2020,3150,M,Grup A - anos iniciais,E,95,10,0,Aprovado
1735,2020,2461,M,Grup A - anos iniciais,E,89,4,2,Reforço
1736,2020,2720,F,Grup A - anos iniciais,B,98,9,0,Aprovado
1737,2020,3961,F,Grup A - anos iniciais,C,88,6,0,Aprovado
1738,2020,5370,F,Grup B - anos finais,C,95,3,2,Reforço
1739,2020,4412,M,Grup A - anos iniciais,A,95,7,0,Aprovado
1740,2020,4941,M,Grup B - anos finais,B,97,7,0,Aprovado
1741,2020,4086,M,Grup B - anos finais,C,78,2,2,Reforço
1742,2020,3601,M,Grup B - anos finais,A,78,4,2,Reforço
1743,2020,4365,F,Grup A - anos iniciais,A,80,4,2,Reforço
1744,2020,2916,M,Grup A - anos iniciais,C,87,9,0,Aprovado
1745,2020,4187,M,Grup A - anos iniciais,D,78,5,1,Aprovado parcialmente
1746,2020,4551,F,Grup B - anos finais,A,73,4,2,Reforço
1747,2020,3181,M,Grup B - anos finais,C,89,3,2,Reforço
1748,2020,3201,F,Grup A - anos iniciais,C,79,6,0,Aprovado
1749,2020,5176,F,Grup B - anos finais,B,85,7,0,Aprovado
1750,2020,5360,M,Grup B - anos finais,B,92,6,0,Aprovado
1751,2020,2386,M,Grup A - anos iniciais,D,45,3,2,Reforço
1752,2020,4660,F,Grup B - anos finais,C,91,6,0,Aprovado
1753,2020,3308,M,Grup B - anos finais,C,20,0,2,Reforço
1754,2020,2324,F,Grup A - anos iniciais,B,78,6,0,Aprovado
1755,2020,3659,F,Grup B - anos finais,A,95,3,2,Reforço
1756,2020,5266,F,Grup A - anos iniciais,E,89,10,0,Aprovado
1757,2020,2503,F,Grup A - anos iniciais,B,93,10,0,Aprovado
1758,2020,3802,F,Grup B - anos finais,A,81,6,0,Aprovado
1759,2020,4467,F,Grup B - anos finais,B,92,3,2,Reforço
1760,2020,4827,M,Grup B - anos finais,E,60,9,0,Aprovado
1761,2020,3583,F,Grup A - anos iniciais,A,93,2,2,Reforço
1762,2020,5386,F,Grup B - anos finais,D,80,2,2,Reforço
1763,2020,4231,F,Grup A - anos iniciais,A,97,3,2,Reforço
1764,2020,4409,M,Grup B - anos finais,A,82,0,2,Reforço
1765,2020,3875,F,Grup A - anos iniciais,B,87,3,2,Reforço
1766,2020,3841,M,Grup A - anos iniciais,D,78,5,1,Aprovado parcialmente
1767,2020,3278,F,Grup B - anos finais,E,76,2,2,Reforço
1768,2020,3751,M,Grup A - anos iniciais,E,89,2,2,Reforço
1769,2020,5108,M,Grup A - anos iniciais,E,94,7,0,Aprovado
1770,2020,3386,M,Grup B - anos finais,E,92,7,0,Aprovado
1771,2020,2268,F,Grup B - anos finais,A,92,7,0,Aprovado
1772,2020,2872,M,Grup A - anos iniciais,A,78,7,0,Aprovado
1773,2020,2263,M,Grup B - anos finais,C,76,10,0,Aprovado
1774,2020,4825,M,Grup B - anos finais,E,91,9,0,Aprovado
1775,2020,5270,F,Grup B - anos finais,E,87,10,0,Aprovado
1776,2020,4017,F,Grup A - anos iniciais,B,95,7,0,Aprovado
1777,2020,3761,M,Grup B - anos finais,E,89,10,0,Aprovado
1778,2020,3340,F,Grup B - anos finais,E,98,4,2,Reforço
1779,2020,3516,M,Grup A - anos iniciais,E,88,4,2,Reforço
1780,2020,3516,M,Grup B - anos finais,B,95,3,2,Reforço
1781,2020,4923,M,Grup A - anos iniciais,D,95,0,2,Reforço
1782,2020,4968,F,Grup B - anos finais,B,97,6,0,Aprovado
1783,2020,4773,M,Grup B - anos finais,A,99,2,2,Reforço
1784,2020,2817,F,Grup B - anos finais,A,78,1,2,Reforço
1785,2020,2228,F,Grup B - anos finais,C,80,0,2,Reforço
1786,2020,3923,F,Grup B - anos finais,C,87,2,2,Reforço
1787,2020,2226,M,Grup B - anos finais,A,78,2,2,Reforço
1788,2020,5118,M,Grup B - anos finais,B,73,10,0,Aprovado
1789,2020,4580,M,Grup B - anos finais,D,89,5,1,Aprovado parcialmente
1790,2020,2692,M,Grup A - anos iniciais,A,79,6,0,Aprovado
1791,2020,4985,M,Grup B - anos finais,C,85,0,2,Reforço
1792,2020,2471,F,Grup A - anos iniciais,D,92,3,2,Reforço
1793,2020,3926,F,Grup B - anos finais,C,45,4,2,Reforço
1794,2020,3564,F,Grup B - anos finais,C,91,7,0,Aprovado
1795,2020,3923,F,Grup A - anos iniciais,C,72,3,2,Reforço
1796,2020,5059,F,Grup B - anos finais,A,78,10,0,Aprovado
1797,2020,3674,F,Grup B - anos finais,C,95,9,0,Aprovado
1798,2020,3961,M,Grup B - anos finais,D,89,9,0,Aprovado
1799,2020,2481,F,Grup A - anos iniciais,C,93,0,2,Reforço
1800,2020,2872,F,Grup B - anos finais,A,81,4,2,Reforço
1801,2020,2544,F,Grup B - anos finais,B,92,6,0,Aprovado
1802,2020,2321,F,Grup A - anos iniciais,A,83,8,0,Aprovado
1803,2020,2337,F,Grup A - anos iniciais,D,88,8,0,Aprovado
1804,2020,4253,M,Grup B - anos finais,A,75,3,2,Reforço
1805,2020,3891,F,Grup A - anos iniciais,B,83,5,1,Aprovado parcialmente
1806,2020,4481,F,Grup B - anos finais,B,55,5,1,Aprovado parcialmente
1807,2020,3597,F,Grup B - anos finais,C,69,9,0,Aprovado
1808,2020,2580,M,Grup B - anos finais,B,60,0,2,Reforço
1809,2020,5188,M,Grup B - anos finais,C,78,9,0,Aprovado
1810,2020,4016,M,Grup A - anos iniciais,A,79,0,2,Reforço
1811,2020,4840,F,Grup B - anos finais,E,79,10,0,Aprovado
1812,2020,4152,M,Grup B - anos finais,E,58,9,0,Aprovado
1813,2020,4476,F,Grup B - anos finais,D,87,9,0,Aprovado
1814,2020,3728,F,Grup B - anos finais,B,78,0,2,Reforço
1815,2020,3676,M,Grup B - anos finais,D,76,9,0,Aprovado
1816,2020,3201,F,Grup B - anos finais,B,54,5,1,Aprovado parcialmente
1817,2020,2220,F,Grup A - anos iniciais,D,34,7,0,Aprovado
1818,2020,3414,F,Grup B - anos finais,C,86,9,0,Aprovado
1819,2020,3824,F,Grup B - anos finais,E,90,0,2,Reforço
1820,2020,2676,M,Grup A - anos iniciais,B,78,4,2,Reforço
1821,2020,4355,M,Grup B - anos finais,E,76,10,0,Aprovado
1822,2020,3195,F,Grup B - anos finais,E,78,10,0,Aprovado
1823,2020,5390,F,Grup A - anos iniciais,B,90,2,2,Reforço
1824,2020,3677,M,Grup A - anos iniciais,B,49,6,0,Aprovado
1825,2020,2859,F,Grup B - anos finais,D,89,5,1,Aprovado parcialmente
1826,2020,2084,F,Grup B - anos finais,C,98,6,0,Aprovado
1827,2020,4053,F,Grup B - anos finais,C,88,0,2,Reforço
1828,2020,3735,F,Grup A - anos iniciais,D,57,2,2,Reforço
1829,2020,3301,F,Grup A - anos iniciais,C,70,7,0,Aprovado
1830,2020,3106,M,Grup B - anos finais,D,97,8,0,Aprovado
1831,2020,3096,M,Grup B - anos finais,E,82,2,2,Reforço
1832,2020,3421,F,Grup B - anos finais,D,78,3,2,Reforço
1833,2020,3357,M,Grup B - anos finais,A,90,9,0,Aprovado
1834,2020,2669,F,Grup B - anos finais,D,78,10,0,Aprovado
1835,2020,4451,F,Grup A - anos iniciais,D,11,4,2,Reforço
1836,2020,3212,M,Grup A - anos iniciais,C,73,3,2,Reforço
1837,2020,4715,F,Grup B - anos finais,D,89,0,2,Reforço
1838,2020,4175,M,Grup B - anos finais,A,56,0,2,Reforço
1839,2020,2374,M,Grup A - anos iniciais,C,85,8,0,Aprovado
1840,2020,5134,F,Grup B - anos finais,C,92,6,0,Aprovado
1841,2020,4357,F,Grup A - anos iniciais,A,86,9,0,Aprovado
1842,2020,3175,M,Grup B - anos finais,A,91,7,0,Aprovado
1843,2020,4155,M,Grup A - anos iniciais,E,75,3,2,Reforço
1844,2020,4965,M,Grup A - anos iniciais,B,78,6,0,Aprovado
1845,2020,4457,F,Grup B - anos finais,B,95,10,0,Aprovado
1846,2020,4803,M,Grup A - anos iniciais,A,78,7,0,Aprovado
1847,2020,2198,F,Grup B - anos finais,D,56,9,0,Aprovado
1848,2020,3532,M,Grup B - anos finais,A,81,0,2,Reforço
1849,2020,4888,F,Grup B - anos finais,B,92,2,2,Reforço
1850,2020,3740,M,Grup A - anos iniciais,D,76,6,0,Aprovado
1851,2020,4178,M,Grup A - anos iniciais,B,91,9,0,Aprovado
1852,2020,4885,M,Grup B - anos finais,E,89,0,2,Reforço
1853,2020,4486,M,Grup B - anos finais,A,93,6,0,Aprovado
1854,2020,3075,M,Grup B - anos finais,C,60,1,2,Reforço
1855,2020,5419,F,Grup B - anos finais,E,51,3,2,Reforço
1856,2020,3597,M,Grup A - anos iniciais,A,80,8,0,Aprovado
1857,2020,3317,M,Grup A - anos iniciais,A,55,4,2,Reforço
1858,2020,4569,M,Grup A - anos iniciais,B,89,5,1,Aprovado parcialmente
1859,2020,5485,F,Grup B - anos finais,A,87,5,1,Aprovado parcialmente
1860,2020,3103,F,Grup A - anos iniciais,B,65,9,0,Aprovado
1861,2020,2675,M,Grup B - anos finais,E,76,8,0,Aprovado
1862,2020,3470,M,Grup B - anos finais,D,89,3,2,Reforço
1863,2020,4191,F,Grup B - anos finais,B,94,9,0,Aprovado
1864,2020,2357,M,Grup B - anos finais,C,69,2,2,Reforço
1865,2020,4959,F,Grup B - anos finais,C,78,7,0,Aprovado
1866,2020,2956,M,Grup A - anos iniciais,E,80,5,1,Aprovado parcialmente
1867,2020,3653,M,Grup A - anos iniciais,A,76,4,2,Reforço
1868,2020,2677,M,Grup B - anos finais,D,19,2,2,Reforço
1869,2020,4617,F,Grup B - anos finais,D,84,9,0,Aprovado
1870,2020,3023,M,Grup B - anos finais,D,95,9,0,Aprovado
1871,2020,2592,M,Grup A - anos iniciais,B,89,9,0,Aprovado
1872,2020,4472,M,Grup A - anos iniciais,D,94,10,0,Aprovado
1873,2020,5445,M,Grup A - anos iniciais,D,75,2,2,Reforço
1874,2020,2734,M,Grup B - anos finais,C,79,4,2,Reforço
1875,2020,2125,F,Grup A - anos iniciais,C,89,6,0,Aprovado
1876,2020,2881,F,Grup B - anos finais,B,78,10,0,Aprovado
1877,2020,3462,M,Grup B - anos finais,A,93,10,0,Aprovado
1878,2020,3360,F,Grup A - anos iniciais,A,84,9,0,Aprovado
1879,2020,3782,F,Grup B - anos finais,A,72,0,2,Reforço
1880,2020,4051,M,Grup B - anos finais,D,94,6,0,Aprovado
1881,2020,2655,F,Grup B - anos finais,E,81,0,2,Reforço
1882,2020,3798,F,Grup B - anos finais,C,76,0,2,Reforço
1883,2020,2720,M,Grup A - anos iniciais,D,89,4,2,Reforço
1884,2020,4618,M,Grup A - anos iniciais,A,78,10,0,Aprovado
1885,2020,3150,M,Grup A - anos iniciais,D,97,7,0,Aprovado
1886,2020,2549,M,Grup A - anos iniciais,D,93,3,2,Reforço
1887,2020,5331,M,Grup B - anos finais,B,80,10,0,Aprovado
1888,2020,4347,M,Grup B - anos finais,D,87,0,2,Reforço
1889,2020,5365,F,Grup B - anos finais,C,82,3,2,Reforço
1890,2020,4111,F,Grup A - anos iniciais,A,87,2,2,Reforço
1891,2020,3446,F,Grup B - anos finais,A,78,8,0,Aprovado
1892,2020,2532,M,Grup A - anos iniciais,C,76,4,2,Reforço
1893,2020,4725,F,Grup A - anos iniciais,A,89,7,0,Aprovado
1894,2020,4286,M,Grup B - anos finais,A,94,0,2,Reforço
1895,2020,3836,F,Grup A - anos iniciais,E,95,0,2,Reforço
1896,2020,3399,F,Grup A - anos iniciais,B,92,6,0,Aprovado
1897,2020,2225,F,Grup B - anos finais,E,78,10,0,Aprovado
1898,2020,3585,F,Grup B - anos finais,E,76,8,0,Aprovado
1899,2020,5306,F,Grup A - anos iniciais,A,91,0,2,Reforço
1900,2020,5419,F,Grup B - anos finais,E,40,4,2,Reforço
1901,2020,3645,F,Grup A - anos iniciais,C,95,5,1,Aprovado parcialmente
1902,2020,4355,F,Grup A - anos iniciais,A,89,3,2,Reforço
1903,2020,2555,F,Grup A - anos iniciais,E,98,6,0,Aprovado
1904,2020,3339,M,Grup A - anos iniciais,D,88,4,2,Reforço
1905,2020,5323,F,Grup B - anos finais,A,95,5,1,Aprovado parcialmente
1906,2020,4869,M,Grup A - anos iniciais,C,95,9,0,Aprovado
1907,2020,3616,F,Grup B - anos finais,D,97,0,2,Reforço
1908,2020,5462,M,Grup B - anos finais,C,89,9,0,Aprovado
1909,2020,2635,M,Grup A - anos iniciais,B,78,7,0,Aprovado
1910,2020,4877,M,Grup A - anos iniciais,D,80,0,2,Reforço
1911,2020,4943,M,Grup B - anos finais,D,87,9,0,Aprovado
1912,2020,2882,F,Grup A - anos iniciais,B,78,0,2,Reforço
1913,2020,5291,F,Grup A - anos iniciais,E,73,6,0,Aprovado
1914,2020,4196,F,Grup B - anos finais,B,89,7,0,Aprovado
1915,2020,2339,F,Grup A - anos iniciais,B,79,4,2,Reforço
1916,2020,2497,M,Grup B - anos finais,D,85,5,1,Aprovado parcialmente
1917,2020,2302,F,Grup B - anos finais,D,92,3,2,Reforço
1918,2020,4194,F,Grup B - anos finais,A,45,7,0,Aprovado
1919,2020,3447,F,Grup A - anos iniciais,D,91,10,0,Aprovado
1920,2020,4420,M,Grup B - anos finais,A,89,8,0,Aprovado
1921,2020,2989,F,Grup A - anos iniciais,D,78,3,2,Reforço
1922,2020,2531,F,Grup A - anos iniciais,D,95,9,0,Aprovado
1923,2020,2571,F,Grup A - anos iniciais,D,89,5,1,Aprovado parcialmente
1924,2020,2635,F,Grup B - anos finais,B,93,5,1,Aprovado parcialmente
1925,2020,4673,M,Grup B - anos finais,A,81,5,1,Aprovado parcialmente
1926,2020,4637,F,Grup B - anos finais,D,92,5,1,Aprovado parcialmente
1927,2020,4627,F,Grup B - anos finais,B,78,7,0,Aprovado
1928,2020,2969,F,Grup B - anos finais,E,93,6,0,Aprovado
1929,2020,5436,M,Grup B - anos finais,A,80,0,2,Reforço
1930,2020,4370,F,Grup A - anos iniciais,E,95,9,0,Aprovado
1931,2020,5089,F,Grup A - anos iniciais,E,82,4,2,Reforço
1932,2020,4370,F,Grup B - anos finais,C,87,7,0,Aprovado
1933,2020,3862,M,Grup A - anos iniciais,A,78,8,0,Aprovado
1934,2020,4473,F,Grup B - anos finais,D,76,3,2,Reforço
1935,2020,3892,F,Grup B - anos finais,A,89,8,0,Aprovado
1936,2020,2490,F,Grup A - anos iniciais,B,94,6,0,Aprovado
1937,2020,3471,M,Grup B - anos finais,A,93,9,0,Aprovado
1938,2020,2355,F,Grup B - anos finais,C,92,2,2,Reforço
1939,2020,4468,F,Grup A - anos iniciais,C,78,5,1,Aprovado parcialmente
1940,2020,2949,M,Grup B - anos finais,A,76,6,0,Aprovado
1941,2020,5020,F,Grup B - anos finais,E,91,9,0,Aprovado
1942,2020,5160,F,Grup B - anos finais,B,93,10,0,Aprovado
1943,2020,4838,M,Grup B - anos finais,B,95,4,2,Reforço
1944,2020,4190,M,Grup B - anos finais,B,89,7,0,Aprovado
1945,2020,3999,F,Grup A - anos iniciais,E,98,3,2,Reforço
1946,2020,3754,M,Grup A - anos iniciais,E,88,8,0,Aprovado
1947,2020,5172,F,Grup A - anos iniciais,C,95,9,0,Aprovado
1948,2020,5121,F,Grup B - anos finais,A,95,6,0,Aprovado
1949,2020,4083,M,Grup B - anos finais,E,97,4,2,Reforço
1950,2020,3453,F,Grup A - anos iniciais,C,54,9,0,Aprovado
1951,2020,4400,F,Grup B - anos finais,D,78,0,2,Reforço
1952,2020,2929,F,Grup B - anos finais,C,80,8,0,Aprovado
1953,2020,3272,F,Grup A - anos iniciais,B,87,5,1,Aprovado parcialmente
1954,2020,2846,F,Grup A - anos iniciais,C,78,10,0,Aprovado
